Time,Temperature,Humidity,Sound_Level,Light_Level
4/7/23 11:45,24.5,63.8,54.5,331
4/7/23 11:50,24.4,64,55,330
4/7/23 11:55,24.3,64.2,55.5,329
4/7/23 12:00,24.2,64.4,56,328
4/7/23 12:05,24.1,64.6,56.5,327
4/7/23 12:10,24,64.8,57,326
4/7/23 12:15,23.9,65,57.5,325
4/7/23 12:20,23.8,65.2,58,324
4/7/23 12:25,23.7,65.4,58.5,323
4/7/23 12:30,23.6,65.6,59,322
4/7/23 12:35,23.5,65.8,59.5,321
4/7/23 12:40,23.4,66,60,320
4/7/23 12:45,23.3,66.2,60.5,319
4/7/23 12:50,23.2,66.4,61,318
4/7/23 12:55,23.1,66.6,61.5,317
4/7/23 13:00,23,66.8,62,316
4/7/23 13:05,22.9,67,62.5,315
4/7/23 13:10,22.8,67.2,63,314
4/7/23 13:15,22.7,67.4,63.5,313
4/7/23 13:20,22.6,67.6,64,312
4/7/23 13:25,22.5,67.8,64.5,311
4/7/23 13:30,22.4,68,65,310
4/7/23 13:35,22.3,68.2,65.5,309
4/7/23 13:40,22.2,68.4,66,308
4/7/23 13:45,22.1,68.6,66.5,307
4/7/23 13:50,22,68.8,67,306
4/7/23 13:55,21.9,69,67.5,305
4/7/23 14:00,21.8,69.2,68,304
4/7/23 14:05,21.7,69.4,68.5,303
4/7/23 14:10,21.6,69.6,69,302
4/7/23 14:15,21.5,69.8,69.5,301
4/7/23 14:20,21.4,70,70,300
4/7/23 14:25,21.3,70.2,69.5,299
4/7/23 14:30,21.2,70.4,69,298
4/7/23 14:35,21.1,70.6,68.5,297
4/7/23 14:40,21,70.8,68,296
4/7/23 14:45,20.9,71,67.5,295
4/7/23 14:50,20.8,71.2,67,294
4/7/23 14:55,20.7,71.4,66.5,293
4/7/23 15:00,20.6,71.6,66,292
4/7/23 15:05,20.5,71.8,65.5,291
4/7/23 15:10,20.4,72,65,290
4/7/23 15:15,20.3,72.2,64.5,289
4/7/23 15:20,20.2,72.4,64,288
4/7/23 15:25,20.1,72.6,63.5,287
4/7/23 15:30,20,72.8,63,286
4/7/23 15:35,19.9,73,62.5,285
4/7/23 15:40,19.8,73.2,62,284
4/7/23 15:45,19.7,73.4,61.5,283
4/7/23 15:50,19.6,73.6,61,282
4/7/23 15:55,19.5,73.8,60.5,281
4/7/23 16:00,19.4,74,60,280
4/7/23 16:05,19.3,74.2,59.5,279
4/7/23 16:10,19.2,74.4,59,278
4/7/23 16:15,19.1,74.6,58.5,277
4/7/23 16:20,19,74.8,58,276
4/7/23 16:25,18.9,75,57.5,275
4/7/23 16:30,18.8,75.2,57,274
4/7/23 16:35,18.7,75.4,56.5,273
4/7/23 16:40,18.6,75.6,56,272
4/7/23 16:45,18.5,75.8,55.5,271
4/7/23 16:50,18.4,76,55,270
4/7/23 16:55,18.3,76.2,54.5,269
4/7/23 17:00,18.2,76.4,54,268
4/7/23 17:05,18.1,76.6,53.5,267
4/7/23 17:10,18,76.8,53,266
4/7/23 17:15,17.9,77,52.5,265
4/7/23 17:20,18,77.2,52,264
4/7/23 17:25,18.1,77.4,51.5,263
4/7/23 17:30,18.2,77.6,51,262
4/7/23 17:35,18.3,77.8,50.5,261
4/7/23 17:40,18.4,78,50,260
4/7/23 17:45,18.5,78.2,49.5,259
4/7/23 17:50,18.6,78.4,49,258
4/7/23 17:55,18.7,78.6,48.5,257
4/7/23 18:00,18.8,78.8,48,256
4/7/23 18:05,18.9,79,47.5,255
4/7/23 18:10,19,79.2,47,254
4/7/23 18:15,19.1,79.4,46.5,253
4/7/23 18:20,19.2,79.6,46,252
4/7/23 18:25,19.3,79.8,45.5,251
4/7/23 18:30,19.4,80,45,250
4/7/23 18:35,19.5,80.2,44.5,249
4/7/23 18:40,19.6,80.4,44,248
4/7/23 18:45,19.7,80.6,43.5,247
4/7/23 18:50,19.8,80.8,43,246
4/7/23 18:55,19.9,81,42.5,245
4/7/23 19:00,20,81.2,42,244
4/7/23 19:05,20.1,81.4,41.5,243
4/7/23 19:10,20.2,81.6,41,242
4/7/23 19:15,20.3,81.8,40.5,241
4/7/23 19:20,20.4,82,40,240
4/7/23 19:25,20.5,82.2,39.5,239
4/7/23 19:30,20.6,82.4,39,238
4/7/23 19:35,20.7,82.6,38.5,237
4/7/23 19:40,20.8,82.8,38,236
4/7/23 19:45,20.9,83,37.5,235
4/7/23 19:50,21,83.2,37,234
4/7/23 19:55,21.1,83.4,36.5,233
4/7/23 20:00,21.2,83.6,36,232
4/7/23 20:05,21.3,83.8,35.5,231
4/7/23 20:10,21.4,84,35,230
4/7/23 20:15,21.5,84.2,34.5,229
4/7/23 20:20,21.6,84.4,34,228
4/7/23 20:25,21.7,84.6,33.5,227
4/7/23 20:30,21.8,84.8,33,226
4/7/23 20:35,21.9,85,32.5,225
4/7/23 20:40,22,85.2,32,224
4/7/23 20:45,22.1,85.4,31.5,223
4/7/23 20:50,22.2,85.6,31,222
4/7/23 20:55,22.3,85.8,30.5,221
4/7/23 21:00,22.4,86,30,220
4/7/23 21:05,22.5,86.2,29.5,219
4/7/23 21:10,22.6,86.4,29,218
4/7/23 21:15,22.7,86.6,28.5,217
4/7/23 21:20,22.8,86.8,28,216
4/7/23 21:25,22.9,87,27.5,215
4/7/23 21:30,23,87.2,27,214
4/7/23 21:35,23.1,87.4,26.5,213
4/7/23 21:40,23.2,87.6,26,212
4/7/23 21:45,23.3,87.8,25.5,211
4/7/23 21:50,23.4,88,25,210
4/7/23 21:55,23.5,88.2,24.5,209
4/7/23 22:00,23.6,88.4,24,208
4/7/23 22:05,23.7,88.6,23.5,207
4/7/23 22:10,23.8,88.8,23,206
4/7/23 22:15,23.9,89,22.5,205
4/7/23 22:20,24,89.2,22,204
4/7/23 22:25,24.1,89.4,21.5,203
4/7/23 22:30,24.2,89.6,21,202
4/7/23 22:35,24.3,89.8,20.5,201
4/7/23 22:40,24.4,90,20,200
4/7/23 22:45,24.5,89.8,20.5,201
4/7/23 22:50,24.6,89.6,21,202
4/7/23 22:55,24.7,89.4,21.5,203
4/7/23 23:00,24.8,89.2,22,204
4/7/23 23:05,24.9,89,22.5,205
4/7/23 23:10,25,88.8,23,206
4/7/23 23:15,25.1,88.6,23.5,207
4/7/23 23:20,25.2,88.4,24,208
4/7/23 23:25,25.3,88.2,24.5,209
4/7/23 23:30,25.4,88,25,210
4/7/23 23:35,25.5,87.8,25.5,211
4/7/23 23:40,25.6,87.6,26,212
4/7/23 23:45,25.7,87.4,26.5,213
4/7/23 23:50,25.8,87.2,27,214
4/7/23 23:55,25.9,87,27.5,215
4/8/23 0:00,26,86.8,28,216
4/8/23 0:05,26.1,86.6,28.5,217
4/8/23 0:10,26.2,86.4,29,218
4/8/23 0:15,26.3,86.2,29.5,219
4/8/23 0:20,26.4,86,30,220
4/8/23 0:25,26.5,85.8,30.5,221
4/8/23 0:30,26.6,85.6,31,222
4/8/23 0:35,26.7,85.4,31.5,223
4/8/23 0:40,26.8,85.2,32,224
4/8/23 0:45,26.9,85,32.5,225
4/8/23 0:50,27,84.8,33,226
4/8/23 0:55,27.1,84.6,33.5,227
4/8/23 1:00,27.2,84.4,34,228
4/8/23 1:05,27.3,84.2,34.5,229
4/8/23 1:10,27.4,84,35,230
4/8/23 1:15,27.5,83.8,35.5,231
4/8/23 1:20,27.6,83.6,36,232
4/8/23 1:25,27.7,83.4,36.5,233
4/8/23 1:30,27.8,83.2,37,234
4/8/23 1:35,27.9,83,37.5,235
4/8/23 1:40,28,82.8,38,236
4/8/23 1:45,28.1,82.6,38.5,237
4/8/23 1:50,28.2,82.4,39,238
4/8/23 1:55,28.3,82.2,39.5,239
4/8/23 2:00,28.4,82,40,240
4/8/23 2:05,28.5,81.8,40.5,241
4/8/23 2:10,28.6,81.6,41,242
4/8/23 2:15,28.7,81.4,41.5,243
4/8/23 2:20,28.8,81.2,42,244
4/8/23 2:25,28.9,81,42.5,245
4/8/23 2:30,29,80.8,43,246
4/8/23 2:35,29.1,80.6,43.5,247
4/8/23 2:40,29.2,80.4,44,248
4/8/23 2:45,29.3,80.2,44.5,249
4/8/23 2:50,29.4,80,45,250
4/8/23 2:55,29.5,79.8,45.5,251
4/8/23 3:00,29.6,79.6,46,252
4/8/23 3:05,29.7,79.4,46.5,253
4/8/23 3:10,29.8,79.2,47,254
4/8/23 3:15,29.9,79,47.5,255
4/8/23 3:20,30,78.8,48,256
4/8/23 3:25,29.9,78.6,48.5,257
4/8/23 3:30,29.8,78.4,49,258
4/8/23 3:35,29.7,78.2,49.5,259
4/8/23 3:40,29.6,78,50,260
4/8/23 3:45,29.5,77.8,50.5,261
4/8/23 3:50,29.4,77.6,51,262
4/8/23 3:55,29.3,77.4,51.5,263
4/8/23 4:00,29.2,77.2,52,264
4/8/23 4:05,29.1,77,52.5,265
4/8/23 4:10,29,76.8,53,266
4/8/23 4:15,28.9,76.6,53.5,267
4/8/23 4:20,28.8,76.4,54,268
4/8/23 4:25,28.7,76.2,54.5,269
4/8/23 4:30,28.6,76,55,270
4/8/23 4:35,28.5,75.8,55.5,271
4/8/23 4:40,28.4,75.6,56,272
4/8/23 4:45,28.3,75.4,56.5,273
4/8/23 4:50,28.2,75.2,57,274
4/8/23 4:55,28.1,75,57.5,275
4/8/23 5:00,28,74.8,58,276
4/8/23 5:05,27.9,74.6,58.5,277
4/8/23 5:10,27.8,74.4,59,278
4/8/23 5:15,27.7,74.2,59.5,279
4/8/23 5:20,27.6,74,60,280
4/8/23 5:25,27.5,73.8,60.5,281
4/8/23 5:30,27.4,73.6,61,282
4/8/23 5:35,27.3,73.4,61.5,283
4/8/23 5:40,27.2,73.2,62,284
4/8/23 5:45,27.1,73,62.5,285
4/8/23 5:50,27,72.8,63,286
4/8/23 5:55,26.9,72.6,63.5,287
4/8/23 6:00,26.8,72.4,64,288
4/8/23 6:05,26.7,72.2,64.5,289
4/8/23 6:10,26.6,72,65,290
4/8/23 6:15,26.5,71.8,65.5,291
4/8/23 6:20,26.4,71.6,66,292
4/8/23 6:25,26.3,71.4,66.5,293
4/8/23 6:30,26.2,71.2,67,294
4/8/23 6:35,26.1,71,67.5,295
4/8/23 6:40,26,70.8,68,296
4/8/23 6:45,25.9,70.6,68.5,297
4/8/23 6:50,25.8,70.4,69,298
4/8/23 6:55,25.7,70.2,69.5,299
4/8/23 7:00,25.6,70,70,300
4/8/23 7:05,25.5,69.8,69.5,301
4/8/23 7:10,25.4,69.6,69,302
4/8/23 7:15,25.3,69.4,68.5,303
4/8/23 7:20,25.2,69.2,68,304
4/8/23 7:25,25.1,69,67.5,305
4/8/23 7:30,25,68.8,67,306
4/8/23 7:35,24.9,68.6,66.5,307
4/8/23 7:40,24.8,68.4,66,308
4/8/23 7:45,24.7,68.2,65.5,309
4/8/23 7:50,24.6,68,65,310
4/8/23 7:55,24.5,67.8,64.5,311
4/8/23 8:00,24.4,67.6,64,312
4/8/23 8:05,24.3,67.4,63.5,313
4/8/23 8:10,24.2,67.2,63,314
4/8/23 8:15,24.1,67,62.5,315
4/8/23 8:20,24,66.8,62,316
4/8/23 8:25,23.9,66.6,61.5,317
4/8/23 8:30,23.8,66.4,61,318
4/8/23 8:35,23.7,66.2,60.5,319
4/8/23 8:40,23.6,66,60,320
4/8/23 8:45,23.5,65.8,59.5,321
4/8/23 8:50,23.4,65.6,59,322
4/8/23 8:55,23.3,65.4,58.5,323
4/8/23 9:00,23.2,65.2,58,324
4/8/23 9:05,23.1,65,57.5,325
4/8/23 9:10,23,64.8,57,326
4/8/23 9:15,22.9,64.6,56.5,327
4/8/23 9:20,22.8,64.4,56,328
4/8/23 9:25,22.7,64.2,55.5,329
4/8/23 9:30,22.6,64,55,330
4/8/23 9:35,22.5,63.8,54.5,331
4/8/23 9:40,22.4,63.6,54,332
4/8/23 9:45,22.3,63.4,53.5,333
4/8/23 9:50,22.2,63.2,53,334
4/8/23 9:55,22.1,63,52.5,335
4/8/23 10:00,22,62.8,52,336
4/8/23 10:05,21.9,62.6,51.5,337
4/8/23 10:10,21.8,62.4,51,338
4/8/23 10:15,21.7,62.2,50.5,339
4/8/23 10:20,21.6,62,50,340
4/8/23 10:25,21.5,61.8,49.5,341
4/8/23 10:30,21.4,61.6,49,342
4/8/23 10:35,21.3,61.4,48.5,343
4/8/23 10:40,21.2,61.2,48,344
4/8/23 10:45,21.1,61,47.5,345
4/8/23 10:50,21,60.8,47,346
4/8/23 10:55,20.9,60.6,46.5,347
4/8/23 11:00,20.8,60.4,46,348
4/8/23 11:05,20.7,60.2,45.5,349
4/8/23 11:10,20.6,60,45,350
4/8/23 11:15,20.5,59.8,44.5,351
4/8/23 11:20,20.4,59.6,44,352
4/8/23 11:25,20.3,59.4,43.5,353
4/8/23 11:30,20.2,59.2,43,354
4/8/23 11:35,20.1,59,42.5,355
4/8/23 11:40,20,58.8,42,356
4/8/23 11:45,19.9,58.6,41.5,357
4/8/23 11:50,19.8,58.4,41,358
4/8/23 11:55,19.7,58.2,40.5,359
4/8/23 12:00,19.6,58,40,360
4/8/23 12:05,19.5,57.8,39.5,361
4/8/23 12:10,19.4,57.6,39,362
4/8/23 12:15,19.3,57.4,38.5,363
4/8/23 12:20,19.2,57.2,38,364
4/8/23 12:25,19.1,57,37.5,365
4/8/23 12:30,19,56.8,37,366
4/8/23 12:35,18.9,56.6,36.5,367
4/8/23 12:40,18.8,56.4,36,368
4/8/23 12:45,18.7,56.2,35.5,369
4/8/23 12:50,18.6,56,35,370
4/8/23 12:55,18.5,55.8,34.5,371
4/8/23 13:00,18.4,55.6,34,372
4/8/23 13:05,18.3,55.4,33.5,373
4/8/23 13:10,18.2,55.2,33,374
4/8/23 13:15,18.1,55,32.5,375
4/8/23 13:20,18,54.8,32,376
4/8/23 13:25,17.9,54.6,31.5,377
4/8/23 13:30,18,54.4,31,378
4/8/23 13:35,18.1,54.2,30.5,379
4/8/23 13:40,18.2,54,30,380
4/8/23 13:45,18.3,53.8,29.5,381
4/8/23 13:50,18.4,53.6,29,382
4/8/23 13:55,18.5,53.4,28.5,383
4/8/23 14:00,18.6,53.2,28,384
4/8/23 14:05,18.7,53,27.5,385
4/8/23 14:10,18.8,52.8,27,386
4/8/23 14:15,18.9,52.6,26.5,387
4/8/23 14:20,19,52.4,26,388
4/8/23 14:25,19.1,52.2,25.5,389
4/8/23 14:30,19.2,52,25,390
4/8/23 14:35,19.3,51.8,24.5,391
4/8/23 14:40,19.4,51.6,24,392
4/8/23 14:45,19.5,51.4,23.5,393
4/8/23 14:50,19.6,51.2,23,394
4/8/23 14:55,19.7,51,22.5,395
4/8/23 15:00,19.8,50.8,22,396
4/8/23 15:05,19.9,50.6,21.5,397
4/8/23 15:10,20,50.4,21,398
4/8/23 15:15,20.1,50.2,20.5,399
4/8/23 15:20,20.2,50,20,400
4/8/23 15:25,20.3,49.8,20.5,401
4/8/23 15:30,20.4,49.6,21,402
4/8/23 15:35,20.5,49.4,21.5,403
4/8/23 15:40,20.6,49.2,22,404
4/8/23 15:45,20.7,49,22.5,405
4/8/23 15:50,20.8,48.8,23,406
4/8/23 15:55,20.9,48.6,23.5,407
4/8/23 16:00,21,48.4,24,408
4/8/23 16:05,21.1,48.2,24.5,409
4/8/23 16:10,21.2,48,25,410
4/8/23 16:15,21.3,47.8,25.5,411
4/8/23 16:20,21.4,47.6,26,412
4/8/23 16:25,21.5,47.4,26.5,413
4/8/23 16:30,21.6,47.2,27,414
4/8/23 16:35,21.7,47,27.5,415
4/8/23 16:40,21.8,46.8,28,416
4/8/23 16:45,21.9,46.6,28.5,417
4/8/23 16:50,22,46.4,29,418
4/8/23 16:55,22.1,46.2,29.5,419
4/8/23 17:00,22.2,46,30,420
4/8/23 17:05,22.3,45.8,30.5,421
4/8/23 17:10,22.4,45.6,31,422
4/8/23 17:15,22.5,45.4,31.5,423
4/8/23 17:20,22.6,45.2,32,424
4/8/23 17:25,22.7,45,32.5,425
4/8/23 17:30,22.8,44.8,33,426
4/8/23 17:35,22.9,44.6,33.5,427
4/8/23 17:40,23,44.4,34,428
4/8/23 17:45,23.1,44.2,34.5,429
4/8/23 17:50,23.2,44,35,430
4/8/23 17:55,23.3,43.8,35.5,431
4/8/23 18:00,23.4,43.6,36,432
4/8/23 18:05,23.5,43.4,36.5,433
4/8/23 18:10,23.6,43.2,37,434
4/8/23 18:15,23.7,43,37.5,435
4/8/23 18:20,23.8,42.8,38,436
4/8/23 18:25,23.9,42.6,38.5,437
4/8/23 18:30,24,42.4,39,438
4/8/23 18:35,24.1,42.2,39.5,439
4/8/23 18:40,24.2,42,40,440
4/8/23 18:45,24.3,41.8,40.5,441
4/8/23 18:50,24.4,41.6,41,442
4/8/23 18:55,24.5,41.4,41.5,443
4/8/23 19:00,24.6,41.2,42,444
4/8/23 19:05,24.7,41,42.5,445
4/8/23 19:10,24.8,40.8,43,446
4/8/23 19:15,24.9,40.6,43.5,447
4/8/23 19:20,25,40.4,44,448
4/8/23 19:25,25.1,40.2,44.5,449
4/8/23 19:30,25.2,40,45,450
4/8/23 19:35,25.3,39.8,45.5,451
4/8/23 19:40,25.4,39.6,46,452
4/8/23 19:45,25.5,39.4,46.5,453
4/8/23 19:50,25.6,39.2,47,454
4/8/23 19:55,25.7,39,47.5,455
4/8/23 20:00,25.8,38.8,48,456
4/8/23 20:05,25.9,38.6,48.5,457
4/8/23 20:10,26,38.4,49,458
4/8/23 20:15,26.1,38.2,49.5,459
4/8/23 20:20,26.2,38,50,460
4/8/23 20:25,26.3,37.8,50.5,461
4/8/23 20:30,26.4,37.6,51,462
4/8/23 20:35,26.5,37.4,51.5,463
4/8/23 20:40,26.6,37.2,52,464
4/8/23 20:45,26.7,37,52.5,465
4/8/23 20:50,26.8,36.8,53,466
4/8/23 20:55,26.9,36.6,53.5,467
4/8/23 21:00,27,36.4,54,468
4/8/23 21:05,27.1,36.2,54.5,469
4/8/23 21:10,27.2,36,55,470
4/8/23 21:15,27.3,35.8,55.5,471
4/8/23 21:20,27.4,35.6,56,472
4/8/23 21:25,27.5,35.4,56.5,473
4/8/23 21:30,27.6,35.2,57,474
4/8/23 21:35,27.7,35,57.5,475
4/8/23 21:40,27.8,34.8,58,476
4/8/23 21:45,27.9,34.6,58.5,477
4/8/23 21:50,28,34.4,59,478
4/8/23 21:55,28.1,34.2,59.5,479
4/8/23 22:00,28.2,34,60,480
4/8/23 22:05,28.3,33.8,60.5,481
4/8/23 22:10,28.4,33.6,61,482
4/8/23 22:15,28.5,33.4,61.5,483
4/8/23 22:20,28.6,33.2,62,484
4/8/23 22:25,28.7,33,62.5,485
4/8/23 22:30,28.8,32.8,63,486
4/8/23 22:35,28.9,32.6,63.5,487
4/8/23 22:40,29,32.4,64,488
4/8/23 22:45,29.1,32.2,64.5,489
4/8/23 22:50,29.2,32,65,490
4/8/23 22:55,29.3,31.8,65.5,491
4/8/23 23:00,29.4,31.6,66,492
4/8/23 23:05,29.5,31.4,66.5,493
4/8/23 23:10,29.6,31.2,67,494
4/8/23 23:15,29.7,31,67.5,495
4/8/23 23:20,29.8,30.8,68,496
4/8/23 23:25,29.9,30.6,68.5,497
4/8/23 23:30,30,30.4,69,498
4/8/23 23:35,29.9,30.2,69.5,499
4/8/23 23:40,29.8,30,70,500
4/8/23 23:45,29.7,29.8,69.5,501
4/8/23 23:50,29.6,29.6,69,502
4/8/23 23:55,29.5,29.4,68.5,503
4/9/23 0:00,29.4,29.2,68,504
4/9/23 0:05,29.3,29,67.5,505
4/9/23 0:10,29.2,28.8,67,506
4/9/23 0:15,29.1,28.6,66.5,507
4/9/23 0:20,29,28.4,66,508
4/9/23 0:25,28.9,28.2,65.5,509
4/9/23 0:30,28.8,28,65,510
4/9/23 0:35,28.7,27.8,64.5,511
4/9/23 0:40,28.6,27.6,64,512
4/9/23 0:45,28.5,27.4,63.5,513
4/9/23 0:50,28.4,27.2,63,514
4/9/23 0:55,28.3,27,62.5,515
4/9/23 1:00,28.2,26.8,62,516
4/9/23 1:05,28.1,26.6,61.5,517
4/9/23 1:10,28,26.4,61,518
4/9/23 1:15,27.9,26.2,60.5,519
4/9/23 1:20,27.8,26,60,520
4/9/23 1:25,27.7,25.8,59.5,521
4/9/23 1:30,27.6,25.6,59,522
4/9/23 1:35,27.5,25.4,58.5,523
4/9/23 1:40,27.4,25.2,58,524
4/9/23 1:45,27.3,25,57.5,525
4/9/23 1:50,27.2,24.8,57,526
4/9/23 1:55,27.1,24.6,56.5,527
4/9/23 2:00,27,24.4,56,528
4/9/23 2:05,26.9,24.2,55.5,529
4/9/23 2:10,26.8,24,55,530
4/9/23 2:15,26.7,23.8,54.5,531
4/9/23 2:20,26.6,23.6,54,532
4/9/23 2:25,26.5,23.4,53.5,533
4/9/23 2:30,26.4,23.2,53,534
4/9/23 2:35,26.3,23,52.5,535
4/9/23 2:40,26.2,22.8,52,536
4/9/23 2:45,26.1,22.6,51.5,537
4/9/23 2:50,26,22.4,51,538
4/9/23 2:55,25.9,22.2,50.5,539
4/9/23 3:00,25.8,22,50,540
4/9/23 3:05,25.7,21.8,49.5,541
4/9/23 3:10,25.6,21.6,49,542
4/9/23 3:15,25.5,21.4,48.5,543
4/9/23 3:20,25.4,21.2,48,544
4/9/23 3:25,25.3,21,47.5,545
4/9/23 3:30,25.2,20.8,47,546
4/9/23 3:35,25.1,20.6,46.5,547
4/9/23 3:40,25,20.4,46,548
4/9/23 3:45,24.9,20.2,45.5,549
4/9/23 3:50,24.8,20,45,550
4/9/23 3:55,24.7,19.8,44.5,551
4/9/23 4:00,24.6,19.6,44,552
4/9/23 4:05,24.5,19.4,43.5,553
4/9/23 4:10,24.4,19.2,43,554
4/9/23 4:15,24.3,19,42.5,555
4/9/23 4:20,24.2,18.8,42,556
4/9/23 4:25,24.1,18.6,41.5,557
4/9/23 4:30,24,18.4,41,558
4/9/23 4:35,23.9,18.2,40.5,559
4/9/23 4:40,23.8,18,40,560
4/9/23 4:45,23.7,17.8,39.5,561
4/9/23 4:50,23.6,17.6,39,562
4/9/23 4:55,23.5,17.4,38.5,563
4/9/23 5:00,23.4,17.2,38,564
4/9/23 5:05,23.3,17,37.5,565
4/9/23 5:10,23.2,16.8,37,566
4/9/23 5:15,23.1,16.6,36.5,567
4/9/23 5:20,23,16.4,36,568
4/9/23 5:25,22.9,16.2,35.5,569
4/9/23 5:30,22.8,16,35,570
4/9/23 5:35,22.7,15.8,34.5,571
4/9/23 5:40,22.6,15.6,34,572
4/9/23 5:45,22.5,15.4,33.5,573
4/9/23 5:50,22.4,15.2,33,574
4/9/23 5:55,22.3,15,32.5,575
4/9/23 6:00,22.2,14.8,32,576
4/9/23 6:05,22.1,14.6,31.5,577
4/9/23 6:10,22,14.4,31,578
4/9/23 6:15,21.9,14.2,30.5,579
4/9/23 6:20,21.8,14,30,580
4/9/23 6:25,21.7,13.8,29.5,581
4/9/23 6:30,21.6,13.6,29,582
4/9/23 6:35,21.5,13.4,28.5,583
4/9/23 6:40,21.4,13.2,28,584
4/9/23 6:45,21.3,13,27.5,585
4/9/23 6:50,21.2,12.8,27,586
4/9/23 6:55,21.1,12.6,26.5,587
4/9/23 7:00,21,12.4,26,588
4/9/23 7:05,20.9,12.2,25.5,589
4/9/23 7:10,20.8,12,25,590
4/9/23 7:15,20.7,11.8,24.5,591
4/9/23 7:20,20.6,11.6,24,592
4/9/23 7:25,20.5,11.4,23.5,593
4/9/23 7:30,20.4,11.2,23,594
4/9/23 7:35,20.3,11,22.5,595
4/9/23 7:40,20.2,10.8,22,596
4/9/23 7:45,20.1,10.6,21.5,597
4/9/23 7:50,20,10.4,21,598
4/9/23 7:55,19.9,10.2,20.5,599
4/9/23 8:00,19.8,10,20,600
4/9/23 8:05,19.7,10.2,20.5,601
4/9/23 8:10,19.6,10.4,21,602
4/9/23 8:15,19.5,10.6,21.5,603
4/9/23 8:20,19.4,10.8,22,604
4/9/23 8:25,19.3,11,22.5,605
4/9/23 8:30,19.2,11.2,23,606
4/9/23 8:35,19.1,11.4,23.5,607
4/9/23 8:40,19,11.6,24,608
4/9/23 8:45,18.9,11.8,24.5,609
4/9/23 8:50,18.8,12,25,610
4/9/23 8:55,18.7,12.2,25.5,611
4/9/23 9:00,18.6,12.4,26,612
4/9/23 9:05,18.5,12.6,26.5,613
4/9/23 9:10,18.4,12.8,27,614
4/9/23 9:15,18.3,13,27.5,615
4/9/23 9:20,18.2,13.2,28,616
4/9/23 9:25,18.1,13.4,28.5,617
4/9/23 9:30,18,13.6,29,618
4/9/23 9:35,17.9,13.8,29.5,619
4/9/23 9:40,18,14,30,620
4/9/23 9:45,18.1,14.2,30.5,621
4/9/23 9:50,18.2,14.4,31,622
4/9/23 9:55,18.3,14.6,31.5,623
4/9/23 10:00,18.4,14.8,32,624
4/9/23 10:05,18.5,15,32.5,625
4/9/23 10:10,18.6,15.2,33,626
4/9/23 10:15,18.7,15.4,33.5,627
4/9/23 10:20,18.8,15.6,34,628
4/9/23 10:25,18.9,15.8,34.5,629
4/9/23 10:30,19,16,35,630
4/9/23 10:35,19.1,16.2,35.5,631
4/9/23 10:40,19.2,16.4,36,632
4/9/23 10:45,19.3,16.6,36.5,633
4/9/23 10:50,19.4,16.8,37,634
4/9/23 10:55,19.5,17,37.5,635
4/9/23 11:00,19.6,17.2,38,636
4/9/23 11:05,19.7,17.4,38.5,637
4/9/23 11:10,19.8,17.6,39,638
4/9/23 11:15,19.9,17.8,39.5,639
4/9/23 11:20,20,18,40,640
4/9/23 11:25,20.1,18.2,40.5,641
4/9/23 11:30,20.2,18.4,41,642
4/9/23 11:35,20.3,18.6,41.5,643
4/9/23 11:40,20.4,18.8,42,644
4/9/23 11:45,20.5,19,42.5,645
4/9/23 11:50,20.6,19.2,43,646
4/9/23 11:55,20.7,19.4,43.5,647
4/9/23 12:00,20.8,19.6,44,648
4/9/23 12:05,20.9,19.8,44.5,649
4/9/23 12:10,21,20,45,650
4/9/23 12:15,21.1,20.2,45.5,651
4/9/23 12:20,21.2,20.4,46,652
4/9/23 12:25,21.3,20.6,46.5,653
4/9/23 12:30,21.4,20.8,47,654
4/9/23 12:35,21.5,21,47.5,655
4/9/23 12:40,21.6,21.2,48,656
4/9/23 12:45,21.7,21.4,48.5,657
4/9/23 12:50,21.8,21.6,49,658
4/9/23 12:55,21.9,21.8,49.5,659
4/9/23 13:00,22,22,50,660
4/9/23 13:05,22.1,22.2,50.5,661
4/9/23 13:10,22.2,22.4,51,662
4/9/23 13:15,22.3,22.6,51.5,663
4/9/23 13:20,22.4,22.8,52,664
4/9/23 13:25,22.5,23,52.5,665
4/9/23 13:30,22.6,23.2,53,666
4/9/23 13:35,22.7,23.4,53.5,667
4/9/23 13:40,22.8,23.6,54,668
4/9/23 13:45,22.9,23.8,54.5,669
4/9/23 13:50,23,24,55,670
4/9/23 13:55,23.1,24.2,55.5,671
4/9/23 14:00,23.2,24.4,56,672
4/9/23 14:05,23.3,24.6,56.5,673
4/9/23 14:10,23.4,24.8,57,674
4/9/23 14:15,23.5,25,57.5,675
4/9/23 14:20,23.6,25.2,58,676
4/9/23 14:25,23.7,25.4,58.5,677
4/9/23 14:30,23.8,25.6,59,678
4/9/23 14:35,23.9,25.8,59.5,679
4/9/23 14:40,24,26,60,680
4/9/23 14:45,24.1,26.2,60.5,681
4/9/23 14:50,24.2,26.4,61,682
4/9/23 14:55,24.3,26.6,61.5,683
4/9/23 15:00,24.4,26.8,62,684
4/9/23 15:05,24.5,27,62.5,685
4/9/23 15:10,24.6,27.2,63,686
4/9/23 15:15,24.7,27.4,63.5,687
4/9/23 15:20,24.8,27.6,64,688
4/9/23 15:25,24.9,27.8,64.5,689
4/9/23 15:30,25,28,65,690
4/9/23 15:35,25.1,28.2,65.5,691
4/9/23 15:40,25.2,28.4,66,692
